cust_id,sales_total,num_of_orders,gender
103777,177.42,1,M
103778,434.94,3,M
103779,117.27,2,F
103780,719.64,5,M
103781,147.83,2,M
103782,386.71,3,F
103783,450.78,4,F
103784,182.13,1,M
103785,445.05,3,M
103786,67.81,1,F
103787,214.39,3,M
103788,7606.09,22,F
103789,96.66490896,2,M
103790,98.37,3,F
103791,631.74,4,M
103792,39.38,1,M
103793,634.67,6,F
103794,339.92,4,F
103795,161.4,2,M
103796,314.19,1,F
103797,838.67,3,F
103798,134.61,3,F
103799,179.66,3,M
103800,225.13,3,M
103801,80.98,2,M
103802,131.03,3,M
103803,52.22,3,M
103804,35.45,2,F
103805,311.59,4,M
103806,378.63,3,M
103807,86.86,2,M
103808,248.55,3,M
103809,61.91,2,M
103810,283.32,1,F
103811,33.99699412,1,M
103812,147.06,2,F
103813,73.87,1,M
103814,293.38,2,F
103815,1539.55,5,M
103816,61.02,2,M
103817,537.39,6,M
103818,38.68,2,M
103819,57.36,3,M
103820,84.22,2,F
103821,85.99,2,M
103822,73.28500587,2,M
103823,35.87692563,1,F
103824,108.66,3,M
103825,207.99,2,M
103826,107.61,2,F
103827,201.95,1,F
103828,486.71,3,F
103829,158.63,2,M
103830,911.2,5,F
103831,99.58,3,F
103832,257.61,1,M
103833,176.16,2,F
103834,34.11,2,F
103835,174.03,2,M
103836,73.14,2,M
103837,503.79,5,F
103838,77.7708821,2,F
103839,408.73,3,M
103840,51.9,1,F
103841,124.24,3,F
103842,277.33,2,M
103843,128.78,2,F
103844,62.27,2,F
103845,176.39,1,F
103846,570.46,5,M
103847,201.02,3,M
103848,111.24,2,M
103849,153.43,2,M
103850,195.91,2,M
103851,716.41,5,F
103852,119.5,1,F
103853,97.63,1,F
103854,123.62,1,F
103855,98.34,3,F
103856,574.21,2,M
103857,41.09,2,M
103858,119.13,2,F
103859,423.41,4,M
103860,269.54,4,F
103861,133.18,1,M
103862,64.48,1,F
103863,268,2,M
103864,33.4,1,F
103865,44.17,2,M
103866,1619.87,4,F
103867,148.15,1,F
103868,450.84,2,F
103869,144.48,3,F
103870,198.28,2,F
103871,35.22,1,M
103872,833.54,3,F
103873,235.39,2,F
103874,212.82,1,M
103875,114.23,2,M
103876,107.1,3,M
103877,323.79,3,F
103878,118.81,1,F
103879,130.72,3,M
103880,30.03,2,M
103881,68.71,1,F
103882,221.85,4,F
103883,277.77,3,M
103884,34.88,2,M
103885,64.84,2,F
103886,274.39,3,M
103887,212.4,2,M
103888,206.58,4,F
103889,156.54,1,M
103890,150.54,2,F
103891,50.25,3,F
103892,45.7531365,1,M
103893,410.18,3,M
103894,136.23,3,F
103895,698.31,5,F
103896,272.13,4,F
103897,140.96,3,M
103898,249.88,2,M
103899,351.08,1,M
103900,89.35,3,F
103901,129.94,1,F
103902,73.35293789,2,M
103903,36.01,1,F
103904,38.56955264,2,M
103905,33.76,2,F
103906,399.39,4,F
103907,91.42,3,M
103908,119.56,3,F
103909,46.03,1,M
103910,183.85,2,M
103911,374.26,1,F
103912,412.62,3,F
103913,569.24,3,M
103914,239.73,1,F
103915,136,2,F
103916,73.72,1,M
103917,97.28421323,3,M
103918,50.65,1,M
103919,179.92,2,F
103920,84.74,1,F
103921,106.28,3,F
103922,90.73,2,M
103923,177.41,2,F
103924,384.63,2,F
103925,102.34,3,M
103926,124.17,1,M
103927,91.69,1,F
103928,68.31,2,F
103929,372.14,4,M
103930,179.74,1,M
103931,541.76,4,F
103932,46.22771383,1,F
103933,112.18,1,F
103934,562.15,2,M
103935,82.28,2,F
103936,33.59,1,M
103937,183.99,2,F
103938,66.98,1,F
103939,2456.03,11,F
103940,51.77,2,M
103941,167.41,2,F
103942,383.87,2,F
103943,51.98904032,1,M
103944,167.55,3,F
103945,38.53,2,F
103946,244.55,2,M
103947,273.27,3,M
103948,59.18,1,M
103949,414.25,3,M
103950,32.49,1,F
103951,76.95,1,M
103952,184.15,2,M
103953,83.6,1,F
103954,287.06,1,F
103955,73.26,3,M
103956,505.73,3,M
103957,63.79,2,M
103958,136.76,2,F
103959,62.93,2,M
103960,187.63,3,M
103961,36.22,2,F
103962,111.73,2,F
103963,79.93,1,M
103964,115.06,1,F
103965,249.14,3,F
103966,145.13,2,F
103967,123.12,3,F
103968,47.91,2,M
103969,65.29,2,F
103970,78.47,2,M
103971,56.31,1,F
103972,130.73,2,F
103973,42.72,1,F
103974,39.59,1,M
103975,45.87,1,F
103976,233.17,2,F
103977,2698.94,6,F
103978,57.99,2,M
103979,504.53,3,M
103980,90.81,2,M
103981,68.68,2,F
103982,74.08,2,M
103983,180.82,2,M
103984,487.3,1,F
103985,140.99,2,M
103986,466.24,2,M
103987,85.18285353,1,M
103988,58.54,3,F
103989,1101.37,9,M
103990,45.15,2,F
103991,34.12,2,F
103992,232.77,2,F
103993,61.44,2,M
103994,68.12,1,M
103995,323.48,1,F
103996,373.84,3,F
103997,109.79,3,M
103998,132.3,2,M
103999,1188.27,6,F
104000,68,3,F
104001,143.99,1,M
104002,46.36,2,F
104003,147.94,2,F
104004,41.44,1,F
104005,66.76,3,M
104006,63.58,2,M
104007,80.05,1,M
104008,128.03,2,F
104009,198.38,3,M
104010,100.96,2,M
104011,40.82,2,F
104012,693.41,5,F
104013,230.96,3,M
104014,69.66,3,M
104015,1558.03,6,M
104016,94.47,3,F
104017,136.53,2,F
104018,33.23,2,M
104019,208.12,3,M
104020,236.27,3,F
104021,1086.78,5,F
104022,557.65,2,M
104023,235.01,3,F
104024,133.77,2,M
104025,141.42,2,F
104026,227.56,4,F
104027,383.35,2,M
104028,197.92,1,F
104029,216.34,2,F
104030,415.75,2,M
104031,205.48,3,F
104032,880.02,4,M
104033,230.15,3,M
104034,227.14,3,F
104035,67.77,1,M
104036,123.3,1,M
104037,139.07,1,F
104038,162.45,3,M
104039,141.88,2,M
104040,218.97,3,F
104041,203.01,2,F
104042,1296.32,7,F
104043,329.16,3,F
104044,66.79,2,F
104045,63.15,3,F
104046,480.07,2,F
104047,162.03,2,M
104048,61.42,2,F
104049,232.48,3,M
104050,78.83,3,M
104051,127.28,1,M
104052,46.64,2,M
104053,416.75,3,M
104054,234.01,3,F
104055,318.82,1,F
104056,121.07,2,M
104057,253.5,4,F
104058,155.5,3,F
104059,96.4311096,2,M
104060,441.4,3,M
104061,82.59,3,F
104062,90.77,2,F
104063,50.13,2,F
104064,134.9,2,M
104065,98.35549606,2,F
104066,182.06,2,F
104067,95.67,3,M
104068,184.99,1,M
104069,352.07,2,M
104070,197.91,2,F
104071,297.38,2,F
104072,206.44,2,F
104073,257.49,3,M
104074,84.29035878,2,M
104075,533.21,4,M
104076,84.10407194,2,M
104077,41.23,1,F
104078,607.06,5,M
104079,856.53,6,M
104080,86.96,1,M
104081,1011.46,8,M
104082,115.84,3,M
104083,672.08,3,F
104084,1626.97,8,F
104085,48.5671724,1,M
104086,53.54,2,F
104087,117.71,3,F
104088,65.96,3,F
104089,118.23,1,M
104090,174.43,3,M
104091,61.2,3,M
104092,89.05,3,F
104093,53.62,1,F
104094,71.04,2,F
104095,602.48,2,M
104096,74.26,2,F
104097,136.55,2,F
104098,114.96,2,M
104099,731.58,5,F
104100,220.93,4,F
104101,164.19,2,M
104102,33.7,2,F
104103,484.03,4,F
104104,311.66,3,F
104105,544.62,4,M
104106,125.01,2,F
104107,114.4,3,F
104108,70.31,3,M
104109,70.25746921,1,F
104110,526.65,4,F
104111,102.89,2,M
104112,170.98,1,F
104113,145.23,1,F
104114,138.8,1,F
104115,121.64,3,F
104116,187.98,1,M
104117,157.15,1,F
104118,158.68,2,F
104119,344.16,3,M
104120,315.86,3,M
104121,48.29,2,M
104122,175.14,2,F
104123,112.28,2,M
104124,108.57,2,F
104125,271.02,3,F
104126,182.64,2,M
104127,76.74,1,F
104128,782.68,5,M
104129,97.69996967,1,M
104130,45.41687205,2,M
104131,69.63,2,F
104132,221.61,2,M
104133,268.35,1,M
104134,65.32,3,F
104135,596.27,4,F
104136,54.64,2,M
104137,130.2,2,F
104138,45.94,1,M
104139,189.49,3,F
104140,370.12,2,M
104141,468.24,3,F
104142,151.73,2,M
104143,173.49,2,M
104144,422.64,1,F
104145,194.77,2,M
104146,37.96,2,M
104147,153.34,2,F
104148,244.59,4,F
104149,95.48,2,F
104150,109.69,2,M
104151,164.49,2,F
104152,303.34,4,F
104153,171.19,2,M
104154,43.67,1,F
104155,150.94,2,M
104156,37.65,2,M
104157,51.78,2,M
104158,108.13,3,M
104159,86.71,3,M
104160,179.83,3,M
104161,146.59,2,M
104162,168.8,3,F
104163,600.84,3,F
104164,178.77,2,M
104165,91.42272223,2,M
104166,81.49,2,F
104167,383.51,4,M
104168,206.77,2,F
104169,97.6,3,M
104170,55.59,2,F
104171,215.3,4,M
104172,241.53,1,M
104173,46.02,2,M
104174,103.86,1,M
104175,686.25,5,M
104176,37.77,1,F
104177,99.91,2,M
104178,162.4,3,M
104179,69.4,2,F
104180,80.41,3,F
104181,132.73,3,F
104182,279.41,3,M
104183,32.95328935,3,F
104184,785.26,5,F
104185,52.61,2,M
104186,41.52,2,M
104187,122.62,2,F
104188,168.91,2,M
104189,137.08,3,F
104190,191.83,1,M
104191,73.29,1,M
104192,1883.43,5,M
104193,771.99,6,M
104194,69.6388988,2,F
104195,298.12,1,F
104196,168.95,2,M
104197,55.97,1,F
104198,275.21,2,M
104199,135.26,3,F
104200,108.2,3,F
104201,68.71,3,F
104202,243.01,2,F
104203,60.49,2,M
104204,322.48,3,M
104205,113.29,2,F
104206,164.52,2,F
104207,103.87,3,F
104208,134.11,2,M
104209,182.21,2,F
104210,260.12,3,F
104211,345.22,2,M
104212,111.95,3,M
104213,189.65,1,F
104214,54.03209579,2,F
104215,133.63,2,M
104216,147.8,1,M
104217,628.62,5,F
104218,38.07,2,M
104219,206.65,2,M
104220,235,3,F
104221,197.48,1,M
104222,201.87,2,M
104223,220.24,2,F
104224,227.79,2,M
104225,89.68,1,F
104226,213.16,2,F
104227,58.19,3,F
104228,480.51,1,M
104229,169.91,3,M
104230,130.37,2,F
104231,42.76,2,F
104232,143.56,3,F
104233,61.1,2,M
104234,262.35,1,F
104235,387.99,3,F
104236,155.6,3,F
104237,688.98,4,F
104238,222.86,1,F
104239,262.71,3,F
104240,71.02,2,M
104241,264.87,2,F
104242,253.76,2,F
104243,88.39755146,1,F
104244,191.61,2,M
104245,41.2772644,1,F
104246,246.06,2,F
104247,99.65,3,F
104248,122.39,2,M
104249,121.03,3,F
104250,152.27,2,M
104251,371.76,1,M
104252,148.65,2,M
104253,319.57,2,M
104254,534.97,4,M
104255,160.37,3,F
104256,843.12,3,M
104257,345.47,3,M
104258,57.99,2,F
104259,61,2,M
104260,40.03,1,F
104261,89.88,2,M
104262,75.74,2,M
104263,1517.19,6,M
104264,35.02,2,M
104265,113.06,2,F
104266,33.52,2,M
104267,62.06,2,F
104268,628.8,4,M
104269,82.07,1,F
104270,1075.32,8,M
104271,133.52,1,M
104272,633.92,4,F
104273,126.97,1,M
104274,130.81,2,M
104275,315.24,3,F
104276,2061.5,15,M
104277,119.74,1,F
104278,65.37995646,1,F
104279,37.93,2,M
104280,67.74742447,2,M
104281,63.17,3,F
104282,72.51,3,F
104283,234.48,2,F
104284,816.64,6,M
104285,172.41,2,M
104286,69.86,1,M
104287,79.67,3,F
104288,54.75,3,F
104289,992.51,3,F
104290,34.32,2,M
104291,86.87054679,1,M
104292,174.81,2,F
104293,254.91,2,M
104294,137.23,2,M
104295,143.21,2,F
104296,150.54,2,F
104297,188.68,1,F
104298,59.12,2,F
104299,84.09,3,F
104300,36.20380151,2,M
104301,213.58,2,F
104302,106.27,3,F
104303,40.48,1,F
104304,54.13,1,M
104305,202.35,1,F
104306,189.18,1,M
104307,148.03,2,M
104308,54.23659692,2,M
104309,52.22,2,F
104310,268.33,3,F
104311,294.42,1,M
104312,282.57,2,M
104313,120.53,1,M
104314,592.25,5,M
104315,75.48,2,F
104316,132.78,3,F
104317,41.42,1,M
104318,70.01,1,F
104319,209.51,1,F
104320,66.33,3,M
104321,95.32,3,M
104322,161.92,2,M
104323,599.98,5,M
104324,493.32,3,M
104325,65.39,3,M
104326,138.57,3,F
104327,206.78,1,F
104328,105.71,2,M
104329,119.83,2,F
104330,221.64,1,M
104331,410.79,2,M
104332,153.88,3,F
104333,52.14,2,M
104334,117.93,3,M
104335,1263.21,6,F
104336,274.97,2,M
104337,611.64,2,F
104338,521.01,5,M
104339,146.53,1,F
104340,67.31,1,F
104341,46.39,1,M
104342,258.97,2,M
104343,242.27,4,M
104344,250.32,2,F
104345,92.14,3,M
104346,95.67,2,M
104347,43.06737374,3,F
104348,70.97070624,2,F
104349,474.77,1,M
104350,106.09,3,M
104351,430.45,3,M
104352,336.51,3,M
104353,189.59,3,F
104354,431.02,3,F
104355,97.38,1,F
104356,58.42,2,F
104357,42.80437111,2,F
104358,275.66,2,M
104359,286.84,2,F
104360,331.6,2,M
104361,42.71,2,M
104362,1135.99,5,M
104363,128.14,1,M
104364,119.18,2,M
104365,71.79,1,F
104366,284.09,2,F
104367,371.79,2,F
104368,96.58694915,3,M
104369,95.44,3,F
104370,417.69,4,F
104371,122.73,2,F
104372,85.93,2,M
104373,75.99,1,M
104374,58.35,2,F
104375,93.15,2,M
104376,51.77,3,F
104377,67.6,2,F
104378,52.47686708,3,M
104379,292.9,4,M
104380,278.36,3,F
104381,431.98,2,M
104382,127.08,3,F
104383,76.67,2,M
104384,114.04,2,M
104385,158.52,3,F
104386,77.62,1,M
104387,438.88,2,M
104388,48.82,1,M
104389,268.96,3,M
104390,341.18,3,M
104391,293.32,3,M
104392,40.3,1,M
104393,75.06,2,F
104394,483.09,1,M
104395,83.14855103,3,M
104396,75.83,2,F
104397,176.39,2,M
104398,388.94,3,F
104399,34.54,1,M
104400,128.01,3,M
104401,695.36,2,F
104402,756.99,2,F
104403,86.22,2,M
104404,55.71,3,F
104405,79.59085313,3,F
104406,69.25712818,1,M
104407,149.42,1,F
104408,180.72,3,M
104409,187.26,2,M
104410,116.49,2,M
104411,514.55,4,M
104412,41.7,1,M
104413,333.38,3,M
104414,434.23,2,F
104415,191.53,3,F
104416,1393.09,9,M
104417,176.85,3,M
104418,1103.89,4,F
104419,253.52,3,M
104420,144.17,2,F
104421,170.74,1,F
104422,215.98,3,F
104423,112.23,1,F
104424,277.71,3,F
104425,279.99,2,F
104426,207.17,3,F
104427,172.33,3,M
104428,35.62,2,F
104429,145.34,2,F
104430,206.69,2,M
104431,128.1,2,M
104432,290.1,2,M
104433,125.07,2,F
104434,398.99,1,M
104435,270.44,1,F
104436,240.72,2,M
104437,55.43,1,M
104438,192.03,1,F
104439,427.11,2,M
104440,91.57,1,M
104441,103.06,2,F
104442,127.7,3,M
104443,176.98,1,F
104444,367.16,2,F
104445,133.86,3,M
104446,267.73,3,M
104447,573.05,6,M
104448,54.27,3,F
104449,92.64,2,F
104450,45.83,1,M
104451,180.9,2,F
104452,38.15581158,3,F
104453,368.8,1,M
104454,62.18186002,2,F
104455,129.44,2,M
104456,47.62,2,M
104457,70.28,2,M
104458,67,2,F
104459,77.07,1,M
104460,336.7,2,F
104461,661.23,3,M
104462,533.12,2,F
104463,186.76,3,M
104464,64.76292526,1,M
104465,195.59,2,F
104466,165.14,1,F
104467,49.87,2,F
104468,54.97,2,F
104469,68.77,2,M
104470,140.11,2,M
104471,385.82,3,M
104472,42.04,2,F
104473,109.46,3,F
104474,88.93,2,M
104475,382.71,2,M
104476,92.67,1,F
104477,143.93,2,M
104478,194.77,3,M
104479,51.52,2,M
104480,107.75,3,M
104481,390.54,1,F
104482,39.40762046,1,M
104483,94.72,1,F
104484,101.32,2,F
104485,2375.78,6,F
104486,346.79,1,F
104487,358.36,2,F
104488,113.17,2,F
104489,1542.5,5,F
104490,41.08,2,F
104491,702.84,5,F
104492,226.84,2,M
104493,518.86,4,F
104494,177.06,2,M
104495,41.15297593,2,F
104496,35.63,1,M
104497,78.7,3,M
104498,285.41,1,F
104499,96.54,2,M
104500,225.24,2,M
104501,54.32,2,M
104502,135.57,1,F
104503,238.13,1,M
104504,357.38,2,F
104505,577.2,2,F
104506,270.67,3,F
104507,56.2,3,F
104508,595.49,5,M
104509,302.92,2,F
104510,235.91,4,F
104511,94.98,2,M
104512,233.88,4,F
104513,437.22,3,M
104514,112.44,2,M
104515,85.63,1,M
104516,692.76,5,F
104517,58.43,1,M
104518,66.32,2,M
104519,186.68,2,F
104520,585.99,4,M
104521,1589.14,4,M
104522,52.09769864,2,M
104523,85.98,2,F
104524,204.01,2,M
104525,165.04,1,M
104526,974.95,3,M
104527,58.6,1,M
104528,184.33,3,M
104529,305.09,4,F
104530,143.63,3,F
104531,577.22,6,F
104532,288.7,3,M
104533,96.82208546,1,F
104534,89.15,1,M
104535,58,3,F
104536,157.5,2,M
104537,36.69,1,M
104538,363.11,3,M
104539,120.21,3,F
104540,447.06,2,F
104541,69.98,2,M
104542,373.96,3,F
104543,197.31,3,M
104544,68.68,3,M
104545,163.11,3,F
104546,450.25,2,M
104547,274.83,3,F
104548,105.63,2,M
104549,110.17,3,F
104550,62.11291513,2,M
104551,369.8,3,M
104552,204.2,3,F
104553,453.47,3,F
104554,89.63454067,3,F
104555,57.94,1,M
104556,101.04,3,F
104557,122.79,2,M
104558,101.35,3,F
104559,45.32,2,F
104560,126.21,2,M
104561,119.46,2,M
104562,483.33,3,M
104563,140.89,2,F
104564,43.04,1,F
104565,200.49,3,F
104566,442.24,2,F
104567,94.86,2,F
104568,1242.43,9,M
104569,36.16262899,1,F
104570,297.89,4,M
104571,238.15,2,F
104572,94.16,2,F
104573,87.52400821,1,M
104574,49.13,1,M
104575,80.4,2,M
104576,168.37,2,M
104577,107.01,1,F
104578,100.7,1,F
104579,80.01855575,2,M
104580,51.2,1,M
104581,284.1,2,F
104582,173.6,2,F
104583,127.79,2,F
104584,197.06,2,F
104585,101.49,2,F
104586,122.56,1,M
104587,63.16,1,M
104588,34.79,1,F
104589,52.65,2,F
104590,89.34,1,M
104591,130.21,2,M
104592,271.24,3,M
104593,424.92,3,F
104594,388.76,3,M
104595,180.79,2,M
104596,109.56,3,M
104597,192.95,1,M
104598,168.39,2,F
104599,282.34,2,F
104600,198.71,2,F
104601,569.51,5,M
104602,274.54,4,M
104603,79.17,3,F
104604,235.67,3,M
104605,70.88550698,1,M
104606,196.6,2,F
104607,964.62,3,F
104608,54.84,1,M
104609,178.19,2,M
104610,179.67,2,M
104611,37.34,2,M
104612,170.22,1,M
104613,113.43,2,M
104614,75.43,3,F
104615,104.86,2,F
104616,96.6,1,F
104617,184.42,2,F
104618,94.47,1,F
104619,456.72,4,F
104620,169.99,3,F
104621,30.51,2,M
104622,359.26,2,F
104623,185.18,2,M
104624,95.82,3,F
104625,43.83877281,2,F
104626,615.13,4,F
104627,247.29,2,F
104628,49.33,2,M
104629,183.6,2,F
104630,820.83,2,F
104631,114.32,2,F
104632,60.29276336,1,M
104633,84.48,3,F
104634,73.53,2,F
104635,94.36,1,F
104636,330.83,2,M
104637,104.89,1,M
104638,91.16,2,F
104639,86.12,3,M
104640,2532.31,16,M
104641,33.03155443,2,M
104642,133.25,1,M
104643,244.47,4,M
104644,81.53,2,F
104645,63.96,2,M
104646,322.51,1,M
104647,1097.81,5,M
104648,68.94177038,2,F
104649,98.42490894,3,F
104650,147.88,2,M
104651,265.31,4,F
104652,195.23,2,F
104653,90.8,2,F
104654,387.4,1,M
104655,106.14,3,F
104656,34.59,1,F
104657,331.22,3,F
104658,37.24,1,F
104659,31.44,2,M
104660,358.57,4,M
104661,151.49,2,M
104662,120.78,3,F
104663,76.78,3,F
104664,116.27,2,F
104665,35.98,1,F
104666,59.01,3,F
104667,142.23,2,M
104668,361.12,3,M
104669,269.42,2,M
104670,58.9,3,M
104671,203.09,3,F
104672,380.66,1,M
104673,121.89,2,F
104674,41.21,2,F
104675,58.03684708,2,M
104676,35.08,1,M
104677,88.35,2,F
104678,34.81,1,M
104679,43.11,1,M
104680,511.91,2,F
104681,394.05,2,F
104682,93.55,1,M
104683,769.28,3,M
104684,339.79,2,M
104685,332.05,2,M
104686,119.88,2,M
104687,891.97,4,M
104688,107.87,2,F
104689,47.91,2,M
104690,38.7,1,M
104691,133.2,2,F
104692,739.33,3,F
104693,554.48,2,F
104694,83.41,2,F
104695,294.99,2,M
104696,72.69,2,F
104697,38.58,1,F
104698,75.37,3,M
104699,111.08,3,M
104700,174.36,3,F
104701,216.98,4,M
104702,233.51,2,M
104703,383.77,4,M
104704,292.97,3,F
104705,84.34,2,M
104706,468.38,1,F
104707,118.76,3,F
104708,94.92,2,F
104709,163.31,2,F
104710,163,2,M
104711,3484.17,18,F
104712,267.41,2,F
104713,346.15,2,M
104714,39.49,2,F
104715,818.19,5,F
104716,91.67,1,F
104717,303.15,2,F
104718,84.02,2,F
104719,154.05,1,M
104720,225.84,4,M
104721,437.89,2,M
104722,99.90351392,1,F
104723,62.01,1,M
104724,177.91,1,M
104725,246.42,2,F
104726,59.69,2,F
104727,99.21,2,F
104728,298.84,3,F
104729,147.88,3,M
104730,64.99273055,2,F
104731,251.58,2,M
104732,328.73,1,F
104733,1715.34,9,F
104734,64.09,2,M
104735,36.62,2,M
104736,143.49,2,F
104737,222.01,1,M
104738,101.83,3,M
104739,157.3,1,F
104740,578.66,4,F
104741,218.52,3,M
104742,1544.5,9,F
104743,168.03,2,M
104744,163.14,2,F
104745,118.71,2,F
104746,182.8,2,F
104747,234.95,2,M
104748,43.17,2,F
104749,96.91,2,M
104750,435.25,1,M
104751,227.63,2,F
104752,175.48,2,F
104753,103.78,1,F
104754,172.76,3,F
104755,425.5,2,F
104756,89.86,2,F
104757,64.63,2,F
104758,212.33,3,F
104759,71.21,3,F
104760,73.6,2,F
104761,244.01,3,M
104762,136.12,2,M
104763,106.56,1,M
104764,306.92,1,F
104765,223.68,3,F
104766,309.71,2,M
104767,124.7,2,M
104768,167.22,3,M
104769,54.45,2,F
104770,61.58,2,F
104771,94.3,2,M
104772,96.72,3,M
104773,89.18,1,F
104774,142.75,3,M
104775,105.47,1,M
104776,197.37,1,M
104777,331.65,3,M
104778,63.81,1,M
104779,30.12421639,1,F
104780,280.27,2,F
104781,331.28,3,F
104782,184.81,1,F
104783,39.9,1,F
104784,383.31,3,M
104785,44.5634448,2,F
104786,144.93,2,F
104787,41.51180385,3,F
104788,373.68,4,F
104789,293.05,3,F
104790,388.19,3,F
104791,413.64,3,M
104792,825.5,4,M
104793,396.95,3,F
104794,109.99,2,F
104795,385.9,3,F
104796,50.60104369,2,F
104797,50.54,3,F
104798,631.17,6,M
104799,83.21,2,F
104800,147.97,2,F
104801,1321.16,8,F
104802,49.8,1,M
104803,142.31,2,M
104804,263.01,3,M
104805,120.83,2,M
104806,142.53,1,F
104807,58.36792993,2,F
104808,1202.65,8,M
104809,388.8,4,F
104810,182.02,2,F
104811,90.63,3,F
104812,165.99,3,F
104813,215.01,2,M
104814,55.412028,2,M
104815,486.18,2,M
104816,396.08,2,M
104817,129.13,3,F
104818,367.36,1,F
104819,206.2,3,M
104820,183.74,3,M
104821,244.9,4,M
104822,374.3,2,M
104823,35.52,1,F
104824,38.27,2,F
104825,85.27,3,M
104826,161.07,1,F
104827,243.83,1,M
104828,57.91078132,2,M
104829,257.74,1,F
104830,218.24,2,M
104831,313.01,2,M
104832,127.42,1,F
104833,351.52,2,M
104834,323.14,2,M
104835,637.99,4,M
104836,74.1,2,M
104837,1132.4,4,M
104838,62.71,3,M
104839,83.23,2,F
104840,118,2,M
104841,608.85,6,F
104842,115.26,2,F
104843,119.59,2,M
104844,149.01,1,M
104845,407.99,2,F
104846,599.11,5,M
104847,129.02,3,F
104848,218.96,2,F
104849,31.56,2,F
104850,423.45,2,M
104851,1308.98,6,F
104852,59.74,3,F
104853,136.39,2,M
104854,53.70466604,1,M
104855,78.82,3,F
104856,625.04,5,F
104857,96.29,2,M
104858,196.09,2,M
104859,158.86,3,M
104860,460.5,3,F
104861,116.55,2,F
104862,46.76,1,M
104863,269.05,3,M
104864,608.14,4,F
104865,1203.34,5,M
104866,65.11,2,F
104867,31.89,1,F
104868,233.9,4,F
104869,147.15,2,M
104870,123.03,1,F
104871,52.59,2,M
104872,72.29,3,F
104873,53.15,1,F
104874,343.25,4,M
104875,57.55,2,F
104876,110.47,3,M
104877,37.42,2,M
104878,245.95,1,F
104879,237.87,4,F
104880,76.39,2,F
104881,331.26,3,M
104882,141.97,1,M
104883,1149.77,6,F
104884,133.13,2,F
104885,159.06,2,M
104886,139.44,1,M
104887,242.25,1,F
104888,193.15,1,M
104889,64.71,2,F
104890,166.15,3,M
104891,245.8,3,F
104892,746.65,4,F
104893,924.2,5,F
104894,296.03,3,F
104895,632.1,5,M
104896,543.14,2,M
104897,98.82,1,F
104898,298.1,3,F
104899,80.5,3,F
104900,65.67558036,3,M
104901,116.83,2,F
104902,604,3,F
104903,30.77,1,M
104904,99.03,3,M
104905,50.8,2,F
104906,146.85,2,F
104907,211.03,3,M
104908,142.32,2,M
104909,64.58,2,M
104910,417.79,2,F
104911,54.18,2,F
104912,30.84742197,1,M
104913,114.33,2,M
104914,442.58,2,M
104915,451.36,3,M
104916,54.77,2,F
104917,48.61,2,M
104918,988.97,3,F
104919,45.52,2,M
104920,66.69,2,F
104921,448.16,3,M
104922,92.44,1,M
104923,289.9,3,M
104924,50.81,1,F
104925,108.14,3,F
104926,162.78,2,M
104927,39.71,1,F
104928,240.92,2,M
104929,103.31,1,F
104930,44.84,2,M
104931,55.48906821,1,M
104932,52.47,2,M
104933,223.12,2,F
104934,178,2,M
104935,235.33,2,F
104936,84.48,3,F
104937,110.18,2,M
104938,844.91,5,M
104939,91.26,2,F
104940,202.66,2,M
104941,95.74,1,F
104942,135.03,3,M
104943,380.32,2,F
104944,47.41,2,M
104945,51.6,2,F
104946,136.03,2,F
104947,136.09,2,F
104948,277.46,1,M
104949,44.96162856,1,M
104950,119.1,3,F
104951,86.66,2,M
104952,114.83,2,F
104953,49.24,1,F
104954,66.57,3,M
104955,97.84,3,M
104956,100.81,2,M
104957,71.62,3,F
104958,109.3,3,M
104959,124.73,1,F
104960,317.36,2,F
104961,743.12,3,F
104962,69.03,2,F
104963,89.28,2,F
104964,76.51,2,F
104965,496.63,1,F
104966,183.13,1,F
104967,223.62,2,M
104968,401.8,1,M
104969,218.65,3,M
104970,1103.23,9,M
104971,376.67,1,M
104972,156.13,1,M
104973,152.33,2,M
104974,159.95,2,F
104975,78.7,3,F
104976,303.86,3,M
104977,131.71,2,F
104978,155.07,1,F
104979,393.74,4,F
104980,47.56,1,M
104981,101.18,3,F
104982,177.57,2,F
104983,155.86,1,F
104984,88.9,3,F
104985,79.3,2,F
104986,123.62,2,M
104987,1209.48,6,M
104988,322.06,4,F
104989,47.5,1,F
104990,166.44,3,M
104991,124.15,2,F
104992,90.89,3,M
104993,270.08,4,M
104994,281.76,2,F
104995,358.57,3,F
104996,787.16,3,M
104997,618.99,3,F
104998,471.74,3,M
104999,66.06,2,F
105000,130.84,2,F
105001,87.34,2,M
105002,94.69,1,F
105003,104.13,3,F
105004,43.03,1,M
105005,108.56,2,F
105006,85.26350885,1,F
105007,317.51,1,F
105008,68.19,3,F
105009,157.32,1,M
105010,127.55,2,F
105011,351.6,3,F
105012,452.17,3,M
105013,97.34,2,F
105014,114.73,3,F
105015,49.84679417,3,M
105016,140.9,2,F
105017,590.85,6,M
105018,119.81,1,M
105019,157.34,2,M
105020,44.77,2,M
105021,605.58,2,F
105022,38.44038653,1,F
105023,508.08,3,M
105024,94.41,1,M
105025,36.05121003,3,F
105026,662.66,2,M
105027,766.14,4,F
105028,165.26,2,M
105029,368.56,1,F
105030,228.16,1,F
105031,51.01,2,M
